,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.2870394442960763,0.3047160648752701,0.15159711041481827,0.39946287101961225,0.4697612040803692,0.3144535957757283,0.6429563875082187,0.40505823398513985,0.35533097529179847,0.43887142442385196,0.21547910690069882,0.21681529836399024,0.23509915821460764,0.7129341107466648,0.1257408024608477,0.4808537412750032,0.5269974330105093,0.13061487118367188,0.9113785293333801,0.5634292957086573,0.2965936467784017,0.8837342536378835,0.32722315951011055,0.19919155337257916,0.4863230417707665,0.5622659845870812,0.5652151378065298,0.6158690777526521,0.5884853907391525,0.15976219840632405,0.1660823236756375,0.6246772201631237,0.34572963547389934,0.3462062807143552,0.5032162850889488,0.2509965116771931,0.8862733996484473,0.2205223805911128,0.5429852716042982,0.4133273712622908,0.1981106743795844,0.5438736809191786,0.7077693867797147,0.6618096423258923,0.5670463205049923
1,0.27814019531423156,0.21645908108295148,0.20853261028585449,0.45025021348888156,0.35611344099336995,0.28352627720580936,0.6096873958536778,0.22403243432598477,0.0868950246892263,0.5555447336085203,0.7415930778276221,0.1897939123333544,0.33615433239383646,0.9244076101938662,0.33014593830014793,0.48886143793413556,0.8525836591238323,0.24017089801525726,0.7215781231563291,0.36041355328100333,0.2699787221450134,0.36381145842108054,0.4670215534633902,0.3477948479642862,0.17359483182339847,0.16299613729496,0.42361086850250174,0.16741586993475133,0.865488440062115,0.16887827976585773,0.4041344449399095,0.30002079124329584,-0.0001,0.305341695720689,0.2223689075594341,0.14944908762771394,0.7982469922176539,0.18241456498521427,0.02477702272370086,0.5550517288207754,0.44501860957182243,0.029672131376585947,0.7018650338717628,0.5940841316749276,0.0418093203455156
2,0.7518571467335715,0.18808132029603036,0.20888153304687984,0.3860701633933416,0.33812646069934216,0.16551672936774126,0.9698287337109643,0.1892380601327316,0.2254020589489836,0.34423332140250573,0.9022225766325871,0.2816631006265495,0.349776265191881,0.4874616175971876,0.01416281012190107,0.38343223848624786,0.5419734525023846,0.16956652275709014,0.09905398558415379,0.5385222080412295,0.142747076580188,0.08473752579239652,0.6406806656673413,0.3012755484314568,0.4340047542079605,0.06425762463872838,0.269229885567737,0.5805153110155017,0.6997824370993808,0.17094386436797193,0.40112229623867446,0.6258942922290698,0.24614983943655325,0.9189504842990024,0.04254577970674567,0.35777769183119734,0.30462111772053496,0.8840250707554744,0.027213204783819056,0.9674573756405103,0.6665253026395933,0.0007346869123929941,0.8545025666223809,0.28960709042347177,0.0353507028162722
3,0.35148276017716745,0.24229309339744323,0.022033979435011536,0.48103013396062755,0.0464655605816523,0.27483419968421174,0.6306376022020864,0.20214477459127997,0.3930125581152345,0.33060330156439244,0.7437959621589179,0.0203884126921553,-0.0001,0.697063267808621,0.32347267992432405,0.3054717272820428,0.6816494463747693,0.2409242944283815,0.49185030236815036,0.5258157794199542,0.16613967804587124,0.7177297787335715,0.46441255289014766,-0.0001,0.1789528489052219,0.40228669771564773,0.43174890625161316,0.15768426773106864,0.6418867356031297,0.018651498903757786,0.39968043071420734,0.6504282301744823,-0.0001,0.5868748274146542,0.5709809568706157,0.2868985373725004,0.3576318887957557,0.9374216704597801,0.5337457967972321,0.5602025284125447,0.7058347525628897,0.4899116735175011,0.7324460163232391,0.7099744310891772,0.35437377311676527
4,0.6602119746066109,0.21505458516370285,0.29712366367156656,0.4503398870893632,0.3556201492041447,0.10228807461482792,0.8336711210783927,0.5729758462602914,0.6197888709938411,0.5548352026950535,0.7424626901339592,0.18965408922535362,0.3362884868066363,0.41166135281873834,0.3841534005467956,0.37378684212774904,0.5131535319497623,0.12300541221206052,0.7375176010213406,0.5682438573766692,0.10562671580958595,0.34217117691534865,0.5398040865173086,0.12246173309872369,0.4178573770292204,0.568968376590759,0.274400394798367,0.1647565914758073,0.8690419427396198,-0.0001,0.6623079519520119,0.6094578205018342,-0.0001,0.3065535008360745,0.5646615968291891,0.14620726123092523,0.7970055556520834,0.2332629066436701,0.024851146935141767,0.3575257525768074,0.44421173538783965,0.10955647821150921,0.5217166998700951,0.5822597856151973,0.041776038451691595
5,0.8877477388206287,0.28727462314261376,0.2915871661793489,0.39964698063219495,0.38457134339333343,0.12408583929400291,0.6701011864090476,0.40860443642926314,0.14893515742144625,0.5205313286138014,0.6723617160174827,0.08007638974845471,0.5559828759709395,0.7047113310456523,0.22897577426780327,0.4792714734433698,0.5135569654977826,0.12297634498756742,0.4751574359674413,0.562802614525283,0.21161686917305578,0.9285095459186311,0.3080850267454891,0.35127179440677836,0.49188289566639165,0.6182843810649727,0.2154292369786708,0.5702622427825191,0.5928240745611912,0.16092200449629007,0.6574959474539083,0.7942713689460995,0.006513966943687492,0.9166259468094198,0.5399536166922698,0.17119584172769056,0.539688047593063,0.5961590003170162,0.017768902951899423,0.5562262320221859,0.22905226121568018,0.5990372268457979,0.7002686241117291,0.6633051097451054,-0.0001
6,0.9074568164937362,0.6515791095369259,0.2958641509114093,0.4008187992385133,0.7726247396977897,0.1316915257323654,0.8230698447433688,0.41013348104049585,0.39230404170584965,0.5196849875113765,0.5302200962089837,0.261998022627006,0.3232520312359404,0.7333384426673074,0.10317079324757072,0.640764569117611,0.5135164438047951,0.1303613540263596,0.932231118820936,0.5906648614417578,0.17327537851616115,0.9427020427691448,0.5437752927579104,0.34279825593792934,0.9340208220364091,0.4226918978155739,0.2734207462194456,0.6244874638862989,0.712238034529606,0.06837725000097833,0.6489211951996741,0.6356696702856914,0.12403984900258352,0.9299779356666591,0.572385134354447,0.1683854724140934,0.36787997843678255,0.7646908913129676,0.027648653974050363,0.19959912606284286,0.899620895718533,0.10734616797120577,0.7214295008684292,0.6547579828025275,0.028082781416913786
7,0.3870937253175283,0.28904366313151875,0.1180159213210737,0.40053220005677176,0.3439452105053642,0.1060852602955501,0.5893023966714721,0.40863378737264,0.15231000628997804,0.6349273461308487,0.6884838493607729,0.188299369518207,0.5427153273412388,0.39373678188571887,0.09982748972685242,0.636518792458546,0.5214348085756262,0.12368245511516947,0.470531226376617,0.44920125935435185,0.17717712228913654,0.36717772396650195,0.15522714416402944,0.19739104002340752,0.4136608543413835,0.39122632950860076,0.05593433561398847,0.578861966874536,0.5908310642482926,0.16263527985040327,0.6541109835668176,0.6233525319754307,0.006399353727369625,0.5517295498869683,0.5397090933343871,0.3043970723863739,0.6664767855978488,0.5943377187319798,0.018594431278427928,0.5521051702604385,0.789279358206124,0.10345746031233605,0.4771149264471718,0.5914106450270374,0.03560825689505891
8,0.3917592637918618,0.6597955803351849,0.2958364346027595,0.40377659492655255,0.3525743122517216,0.10589555282523679,0.5973497376972626,0.4086324274733848,0.025021529864268255,0.5201082896263844,0.531620224952139,0.18836603056868947,0.5537667151072221,0.40835206227794063,0.11762384696165094,0.6361746416025238,0.5218464134011631,0.235369888963982,0.4776469998105887,0.5632767721292451,0.21198780543867793,0.3728926930029988,0.3066873630691278,0.35224153977870587,0.4902528265468645,0.5591121827288884,0.22373422894720646,0.57115794106506,0.5929350140453464,0.15992882639050304,0.6573808089537845,0.6112027802387568,0.006480821521794949,0.5414418921386407,0.5549935915032828,0.16905160571128336,0.5422971236784031,0.5970796376405679,0.026471059275092607,0.5429037387700382,0.8696121939391418,0.6426497264068624,0.4607409304730774,0.6652664714422465,-7.402001974280564e-05
9,0.4125825063676005,0.23520938295979807,0.12033689279762093,0.40432587504921086,0.34434988014608336,0.10730497292193607,0.5932846375905049,0.40653829880319375,0.022895694521548573,0.63438496509783,0.7638214379023988,0.18730206054156312,0.5441698002159588,0.5147374585603623,0.06261449484308838,0.6372396668963495,0.5215165978366954,0.2755201393979129,0.5414649950364601,0.3120389181717584,0.28933856923641976,0.3427472701309133,0.1399574384298702,0.01223550486539623,0.5023445305928927,0.7855017114521228,0.059234669686008996,0.5499157001897426,0.5553446754685973,0.16214967432820804,0.6413622709346779,0.6213594691854712,0.010577095240265335,0.3223483878300443,0.1836545051033749,0.24155745153249136,0.3573147694253812,0.36558159998100026,0.020269324064849933,0.5502772304147687,0.7174209431693176,0.12069880147045106,0.4656282680864968,0.5877247645791183,0.040235740003113446
