,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.6713966193501638,0.538810291480408,0.3157792063591813,0.09501475953793151,0.5245761630587505,0.24720516402408316,0.7453771702481594,0.564412992502609,0.6859193704234594,0.3246351374977623,0.6768671358973242,0.49531912660747834,0.8031492699423469,0.19344334930949847,0.5485796885170011,0.4392089237743043,0.7116503402087072,0.16966294149553174,0.3675218377387564,0.7903810264399573,0.5147956170212376,0.4287207719210108,0.4060184357520511,0.5087529586499357,0.5984684777306408,0.30377190918968194,0.028995072043706688,0.9593137900415786,0.4306495544555335,0.13299362128788633,0.7956897852628293,0.8100189568147765,0.23770010545884968,0.8847337862108701,0.5229381199143108,0.04592245584404239,0.4155388775113967,0.3288621214906143,0.8838912595272059,0.7085808332315008,0.3393319127487919,0.27282971310476145,0.8517879638649026,0.5832014674905951,0.24494363096122407
1,0.733107849972316,0.4944055453905701,0.0004634404408118131,0.48351197987769695,0.38050358518857386,0.018448290819987105,0.3386669799794164,0.7385673236308707,0.2870787478136851,0.6755038248692709,0.029501911876958622,0.009483440771441495,0.45242216848941536,0.37642677842025185,0.09407426650070647,0.47585359047510656,0.8085512429096372,0.43208079726040277,0.9034383757183454,0.5524706621651171,0.043719780797649044,0.5346413433341324,0.9562366588004192,0.3263220183243126,0.45965881237226963,0.5921028002796895,0.17789883866548623,0.5221245752773993,0.7423205819124739,0.04785785399885227,0.8330093483799488,0.5047752937761053,0.06845589181034853,0.46546539709159573,0.16910942931914852,0.12255146904541775,0.6069764695452701,0.04335447620408846,0.16239744041949838,0.28192518165692537,0.33661937809302545,0.9633564233944671,0.5842956290901274,0.3404493820285017,0.09990581106484459
2,0.3270366861586525,0.13215856752865263,0.00016923086640117414,0.7230462377370404,0.5258978208012636,0.1936349517951574,0.4792718115740425,0.32102940550570036,0.09565004143300804,0.350979002657737,0.09357923177416938,0.04379115925291752,0.4485517552606892,0.2012824730577767,0.11793129488793298,0.5869688459664596,0.3825378257392392,0.0029268552433166966,0.3240745312250997,0.5809818171180999,0.19639915621362022,0.5392079278300848,0.3331183982558186,0.005608654960485104,0.4756065989642198,0.7423283984738556,0.45791823462264414,0.6033967011643141,0.4836087826901,0.04795931558756349,0.5953834491719254,0.6752959117646438,0.23643878680448033,0.47794950396098773,0.34229736012179957,0.12275766766906668,0.4205431293416264,0.23810077145770409,0.05569826168454755,0.6731979702503702,0.4453826974985847,0.26680570742932214,0.3762043401313474,0.15643063027922083,0.09780714925151446
3,0.4635083664537542,0.45793489422567696,0.06807106796057966,0.5201496547275197,0.3842117434988207,0.04015920182635984,0.44473918406755125,0.3411818217911029,0.06216797340439947,0.5865399328588121,0.5348026393344435,0.017835167085172323,0.49457121070519133,0.36545053141967065,0.07258918974531987,0.46435600054822057,0.3793948799507236,0.048319391366833706,0.5005459560499651,0.40805811089767025,0.04721622669486485,0.537646194394345,0.41696613201081056,0.03595430811428014,0.513813498563895,0.4945190396529186,0.043273042677634474,0.531096753882175,0.43764659216049756,0.04510304013680864,0.5489874715062698,0.44359963857448037,0.11142705697699554,0.4622707662570872,0.3612113966752364,0.01948117958597927,0.5107803856501145,0.47470375877574655,0.027357405158705574,0.4526743526035362,0.33728584751613566,0.19540765771906576,0.5097161521973863,0.37613803103391963,0.05572413410343802
4,0.504953190272837,0.4563029123624945,0.0017604349903205326,0.5186842077382295,0.3947797801284208,0.052956356185213584,0.4734919737252001,0.34211236592893396,0.08712459636780563,0.5126730863983321,0.4916769760479823,0.017240122748774837,0.500204532251678,0.36519221737364627,0.031354610636657745,0.4642775771526006,0.3785966765720241,0.04383705274753132,0.5005476634962133,0.3988496901514331,0.00709775850939208,0.5341160546977223,0.4607623385213741,0.0001180401072561241,0.5179979345877892,0.49448235117287187,0.04426857840779058,0.5160828902502939,0.4348583461089397,0.003984815132886596,0.5386652909101113,0.47473826890166315,0.04300440388665144,0.46181331265764314,0.3619734039454599,0.00623985052594602,0.500491736200596,0.47583858482592023,0.028282440698597852,0.46074537961035317,0.3370575336789363,0.2568553548737924,0.5100377305948982,0.3757012218209762,0.05876979362034022
5,0.5066312534885161,0.42207508197859345,0.0031828717236704533,0.5191569612453508,0.3941294195688982,0.024487411656238293,0.473477341390048,0.34595355703577974,0.08730647337161608,0.5126936154831758,0.4916864945973183,0.01809865303632356,0.5000704424559763,0.3653112689805284,0.07240243123525988,0.4644106311042089,0.37864099663147954,0.04366019545237804,0.5041067805030526,0.3988681170631341,0.005676143328538479,0.49426681163793895,0.45823962828792225,-5.919360927191661e-05,0.5211787301570524,0.49448502587631227,0.01279451770036016,0.5161681610666226,0.4348650908378175,0.003915437269122139,0.5320373071035784,0.47638205629228286,0.12576381463374817,0.46181451835286813,0.35854969501554323,0.0048316345449472015,0.5004917004147024,0.47584564660105,0.03032910929374556,0.4613072823026439,0.3412145657909546,0.14407062884330968,0.5092803032584364,0.3757012170925734,0.05878382180604283
6,0.5074722780038473,0.4213969594066387,0.0018070541121546222,0.5029086229281257,0.3941362304620602,0.00023246882962780786,0.4734587435272648,0.3458987578953825,0.15535823461283765,0.5128137591945074,0.4917150766287553,0.018745922753951663,0.5000077768182387,0.3672735433767786,0.07223782301712488,0.4642748364657405,0.3711709771740572,0.04374771645789566,0.5040751448460176,0.43580210295594213,0.003668540182033766,0.49447205035893954,0.45596921135878066,0.00022069281876410278,0.5182472969599389,0.494481870039849,0.0430811263097207,0.5159967188046761,0.43483278181237517,0.0006007138772437035,0.529356945628675,0.4762412041095375,0.12759974447444453,0.4617847562632833,0.362201140148259,0.006048075258010664,0.5004952620497158,0.4746179660462691,0.07038985273927519,0.4607030880346858,0.3412553370927788,0.13200374120471528,0.5092632304448522,0.37570119690977977,0.05911227203257045
7,0.49792005639778764,0.4403037618618011,0.0003485780622021865,0.4983707078273539,0.43641530977344445,9.157628798865409e-05,0.4609977870043828,0.3591455475558383,0.1543334773134015,0.5128268529329222,0.48304888058965595,0.012248182136114968,0.4796520695775428,0.39530447504679733,0.06518159379395427,0.4646929185187042,0.3711487679502204,0.11762749430221893,0.5087292454763149,0.46385469912415195,0.00024102659211555386,0.4962823389037297,0.44313458301615233,-8.943118714850808e-05,0.5180851000645478,0.49445411637826514,0.2560470994493646,0.4979116323286265,0.43956100340488935,0.00011778970372392224,0.5190439771981642,0.49322640564867354,0.2384810883199208,0.4618598867311487,0.3621738720386053,0.0028531469075527907,0.515096808234288,0.47142798752885423,0.0821629815879791,0.4606989921023359,0.35626985114204734,0.12934661618786653,0.517776418600096,0.4817603377713941,0.053977450789680734
8,0.4979198619756979,0.44059076799657826,0.0003489559061010418,0.4983706604008915,0.43641532722952436,0.00010970644528624261,0.46098609901893994,0.35917425582396273,0.18932607432450638,0.5128268554413349,0.48309686004292257,0.00446991481850851,0.47965334144625155,0.409266562426238,0.06490719002008613,0.46469285182469355,0.3711489559447751,0.11758572800078304,0.5087019361054974,0.4638794675791275,0.0002637113649259182,0.4962825641623667,0.44309637881327935,-8.496099180127849e-05,0.5180850997046323,0.49445151102453544,0.2552815756965879,0.49800508045106867,0.43958078648304916,8.36191803543405e-05,0.5190091329478115,0.49322709197488096,0.13252284928879948,0.4618598905495425,0.36217317238484015,0.0613218776427563,0.515087883523641,0.47142805130893506,0.08221115029010737,0.46069899266864134,0.35626985113645326,0.12907381014257632,0.5177781065517114,0.48188957313858505,0.06826106495853593
9,0.49791926939846864,0.4402601148690826,0.0001301613391971476,0.4969240950048732,0.43641541542186674,1.9995386987560325e-05,0.4609851724977831,0.3591396728569914,0.16000339198339433,0.5130891710401386,0.4830418834439398,0.003978323320138899,0.47965304119155977,0.39641027576049276,0.06416974919132534,0.4646926086556959,0.371148923166987,0.11425639071707867,0.5087083724014632,0.4627256241359939,-3.7433805998605584e-05,0.4962963308390359,0.44326923319906825,-8.952987411816287e-05,0.5180849101824766,0.4944540867891705,0.2357293082269423,0.4981697645923537,0.4395807985323564,0.00011423319070397718,0.5190158382329394,0.4932264153296184,0.23908777367024203,0.46185985182610645,0.36217317726919024,0.061876939792484355,0.5150762213668538,0.47302976809779557,0.08197717092336387,0.46069898962157146,0.35626985072479633,0.12908539306773692,0.517845325822012,0.486812292529186,0.05457457069598498
