,0,1,2
0,0.14769810608246842,111.7478830902193,0.07091470036615402
1,0.16725931102318506,98.6685856664193,0.09842675958162522
2,0.28170605496596335,58.578451995692284,0.05739614068948719
3,0.009080090348591724,1818.3346454597895,1.8183884034995401
4,0.23180310281821162,71.18301878139069,0.04893311402926279
5,0.40540290718878,40.82713993426578,0.04090153071042595
6,0.9460501772244783,17.44129664439284,0.010900967260124857
7,0.39158727804158566,42.13679399679022,0.02657023067712618
8,0.16194143195440033,101.9235843673883,0.09491789639004106
9,0.20673068347820397,79.82845844986976,0.05038128770490356
10,0.06228630130993522,282.29460255350835,0.29463821273964347
11,0.17051069964673116,96.78707279002208,0.0965658825852539
12,0.2049898504404915,80.50544022900324,0.050810101224305
13,0.3598072442007408,45.86619573076107,0.02902757061996809
14,0.2553567148633925,64.63867100493806,0.06306547560349798
15,0.24223105895271846,68.14529005290119,0.04270573426160804
16,0.33936178818602225,48.62384279918386,0.04862700563050242
17,0.0172210408574056,959.6945675748384,0.6032211513157235
18,0.6033481755864762,27.347833235056722,0.017331676451581454
19,0.20474428700765923,80.60319768855805,0.07951443969503341
20,0.2915489391771413,56.61396525628576,0.035454137272692726
21,0.28348288992295023,58.20922395832168,0.05192871509493643
22,0.22692701723711886,73.06593272865346,0.04601378120978288
23,0.1638467881271041,100.74562489975446,0.09376846321901747
24,0.11215414901012306,147.12453930204657,0.10117563497277923
25,0.8521830621332768,19.364410374514414,0.0121065621705332
26,7.392217817627879,2.333714984175573,0.0014895218459359642
27,0.2537427258262557,65.05455695840469,0.0650641629661625
28,0.19329898761806316,85.6284177253262,0.08580805809657258
29,0.09809608083090822,169.0288797006102,0.15552626231953043
30,0.050166912078449026,329.0573257192787,0.28042976410104836
31,0.12511837969623704,134.6531868708667,0.1363804964101018
32,0.3012837237674588,54.76817364419349,0.034231662601864166
33,0.3283928402550407,50.26314366693139,0.05026868038603058
34,0.10289304470068993,165.4706629663943,0.10671466504841251
35,0.37057183331390936,44.52995754260582,0.043183753715418195
36,0.5340934587479538,31.990413618399764,0.03304222831879679
37,0.16314685865918954,102.82106023471754,0.06651711065552238
38,0.8884692014885944,18.571652735333707,0.01840649061747181
39,0.3334027475160024,49.49036835620577,0.03108475181859813
40,0.4777445175079455,34.53848936637255,0.034143663911070314
41,0.45922930827228803,35.9551893391103,0.03598063412711104
42,1.9108068432095,8.813532730491438,0.008335915160375254
43,0.6123596943850093,26.94606077470427,0.01705129733783251
44,0.17946969407829935,92.08525436768738,0.0578791053202279
45,0.023752763041688923,698.069036824655,0.43962595756684597
46,0.2410233504799444,68.4755814282047,0.06789778043578226
47,0.03481373768792202,474.0384025357825,0.4560139143315381
48,0.27259504489824893,64.75310059412986,0.0462275177660662
49,0.42836721763721214,41.03858407385903,0.02778016511209098
